Date,max_temp,min-temp,grass_temp,max_humid,min_humid,rainfall,sunshine,UV,
﻿2010-05-25,29.6,23.1,23.3,88,59,0,12.4,6,
﻿2010-05-26,29.9,24.1,24.3,83,67,0,9.6,6,
﻿2010-05-27,27.5,25.0,25.9,93,81,TRACE,0.5,2,
﻿2010-05-28,29.6,24.9,25.3,90,75,0,8.6,6,
﻿2010-05-29,29.2,24.6,24.7,98,77,22.6,0.4,3,
﻿2010-05-30,28.9,25.5,24.7,95,80,5.3,0.6,2,
﻿2010-05-31,25.7,23.9,25.1,95,80,0.3,0,1,
﻿2010-06-01,26.8,21.2,24.4,96,70,16.1,1.7,4,
﻿2010-06-02,31.5,26.1,24.9,87,70,0,6.3,3,
﻿2010-06-03,25.3,20.5,22.7,98,75,1.0,3.2,4,
﻿2010-06-04,26.8,22.8,23.6,94,75,TRACE,1.1,2,
﻿2010-06-05,28.0,22.9,23.0,98,71,8.2,3.4,4,
﻿2010-06-06,28.2,23.5,23.1,89,68,0,8.5,5,
﻿2010-06-07,28.5,23.9,23.4,89,67,0,10.8,5,
﻿2010-06-08,28.7,24.0,23.7,93,74,TRACE,6.0,6,
﻿2010-06-09,27.1,24.3,25.4,98,83,16.7,0,1,
﻿2010-06-10,26.5,24.8,24.7,99,93,58.4,0,1,
﻿2010-06-11,30.1,25.5,25.1,96,74,TRACE,4.5,5,
﻿2010-06-12,30.7,25.8,25.6,91,70,TRACE,4.8,5,
﻿2010-06-13,29.6,26.0,25.1,98,81,29.0,0.4,3,
﻿2010-06-14,31.2,27.1,26.3,91,76,6.4,2.2,5,
﻿2010-06-15,30.1,28.6,27.1,87,81,0.1,0,2,
﻿2010-06-16,30.6,27.8,26.8,91,80,3.8,1.1,4,
﻿2010-06-17,31.4,28.9,27.3,84,72,TRACE,2.1,4,
﻿2010-06-18,31.4,28.7,27.2,83,71,0,5.1,5,
﻿2010-06-19,31.5,28.6,27.1,82,71,TRACE,8.3,6,
﻿2010-06-20,31.5,27.9,26.9,90,75,1.9,4.3,5,
﻿2010-06-21,32.0,28.3,26.9,87,69,1.4,4.7,5,
﻿2010-06-22,31.5,27.9,27.2,86,68,4.6,4.1,4,
﻿2010-06-23,30.1,24.4,26.0,99,75,41.0,1.9,3,
﻿2010-06-24,30.2,25.6,26.7,91,77,39.0,1.0,3,
﻿2010-06-25,29.8,27.6,27.6,87,77,2.9,0.1,2,
﻿2010-06-26,27.8,25.0,25.2,97,84,127.6,0,0.5,
﻿2010-06-27,26.6,25.0,25.1,99,88,44.2,0,0.5,
﻿2010-06-28,28.6,24.5,25.5,99,88,43.2,0.1,0.9,
﻿2010-06-29,30.3,25.0,24.6,97,80,0.1,6.4,5,
﻿2010-06-30,32.7,26.9,26.3,95,71,0,6.7,4,
﻿2010-07-01,32.4,26.9,26.7,90,59,0,11.8,7,
﻿2010-07-02,32.8,27.8,27.2,90,55,0,12.4,7,
﻿2010-07-03,32.7,28.3,27.7,87,65,0,10.1,6,
﻿2010-07-04,32.7,28.7,27.8,87,68,TRACE,11.2,7,
﻿2010-07-05,33.0,28.6,27.8,87,68,0,11.1,6,
﻿2010-07-06,31.7,28.8,28.4,85,71,TRACE,7.7,6,
﻿2010-07-07,32.1,28.9,27.8,87,66,TRACE,9.4,6,
﻿2010-07-08,33.6,28.4,28.2,89,65,0.4,10.6,7,
﻿2010-07-09,31.1,27.9,27.9,85,68,1.7,8.1,6,
﻿2010-07-10,33.0,27.0,27.2,86,60,3.9,10.2,6,
﻿2010-07-11,32.8,27.3,27.4,89,62,1.8,11.2,7,
﻿2010-07-12,33.5,28.2,28.2,85,64,TRACE,10.1,6,
﻿2010-07-13,32.7,28.3,27.8,85,69,TRACE,9.0,6,
﻿2010-07-14,33.9,28.3,28.1,88,64,0,7.9,6,
﻿2010-07-15,32.5,26.4,26.9,97,74,8.4,4.9,4,
﻿2010-07-16,31.7,25.3,26.2,97,72,17.8,6.1,5,
﻿2010-07-17,31.9,23.6,24.5,99,73,40.0,5.9,5,
﻿2010-07-18,32.1,24.4,23.7,98,68,1.1,10.0,6,
﻿2010-07-19,33.6,27.3,27.3,92,57,0,10.9,6,
﻿2010-07-20,33.0,27.8,27.5,89,69,0,9.1,6,
﻿2010-07-21,30.0,24.8,29.0,99,79,29.6,0.9,1,
﻿2010-07-22,29.5,24.6,25.2,99,84,182.4,0.2,2,
﻿2010-07-23,30.1,25.4,25.2,99,81,14.6,1.5,3,
﻿2010-07-24,31.9,25.6,26.9,96,73,1.1,9.0,7,
﻿2010-07-25,32.3,27.1,27.1,91,67,0,10.6,7,
﻿2010-07-26,32.3,27.5,27.3,86,73,0,9.1,6,
﻿2010-07-27,30.1,26.4,26.3,93,74,33.6,2.9,3,
﻿2010-07-28,29.4,23.9,25.0,98,84,122.5,0,1,
﻿2010-07-29,31.8,24.5,25.0,98,72,4.6,4.6,5,
﻿2010-07-30,32.4,26.9,24.7,91,64,5.1,7.8,6,
﻿2010-07-31,33.4,28.0,27.7,90,62,0.8,7.6,6,
﻿2010-08-01,32.7,28.3,27.7,86,68,TRACE,9.2,7,
﻿2010-08-02,32.7,28.0,27.8,90,64,1.1,8.5,5,
﻿2010-08-03,32.2,27.3,26.9,87,63,TRACE,10.4,7,
﻿2010-08-04,33.1,27.5,26.3,86,57,0,10.7,6,
﻿2010-08-05,33.7,24.3,27.8,95,63,41.6,8.7,4,
﻿2010-08-06,32.2,25.0,23.6,91,69,1.6,6.4,4,
﻿2010-08-07,32.2,25.7,26.7,96,69,39.1,6.1,5,
﻿2010-08-08,32.2,25.8,25.5,99,69,18.0,7.4,6,
﻿2010-08-09,32.6,27.7,27.2,93,71,0.2,10.2,6,
﻿2010-08-10,33.7,28.0,27.3,86,65,TRACE,8.8,5,
﻿2010-08-11,30.1,26.9,27.2,98,81,22.2,1.8,2,
﻿2010-08-12,32.6,27.1,27.0,95,60,3.0,6.7,6,
﻿2010-08-13,32.7,27.9,27.1,88,65,3.8,8.0,6,
﻿2010-08-14,31.7,28.0,27.3,92,69,8.7,6.9,4,
﻿2010-08-15,29.6,26.1,26.7,91,73,13.5,4.8,4,
﻿2010-08-16,30.1,25.3,25.1,93,72,5.1,1.4,3,
﻿2010-08-17,32.6,26.2,25.1,95,68,3.2,7.6,5,
﻿2010-08-18,30.9,26.9,26.7,94,72,0,5.5,4,
﻿2010-08-19,30.1,25.3,26.5,98,85,56.4,2.3,4,
﻿2010-08-20,32.1,24.5,24.2,98,69,22.1,8.7,6,
﻿2010-08-21,32.8,27.2,26.8,86,65,TRACE,10.9,6,
﻿2010-08-22,31.9,26.5,26.0,97,68,9.1,9.0,5,
﻿2010-08-23,31.8,25.1,24.4,97,75,23.7,5.3,4,
﻿2010-08-24,29.3,25.3,24.4,99,77,42.6,2.0,4,
﻿2010-08-25,30.5,26.3,26.5,92,68,5.2,4.3,4,
﻿2010-08-26,31.5,27.2,27.1,92,71,TRACE,5.3,3,
﻿2010-08-27,32.0,26.4,26.4,88,65,0,9.8,5,
﻿2010-08-28,30.8,24.7,26.6,96,67,30.1,5.4,2,
﻿2010-08-29,32.9,27.1,26.8,88,61,0,9.1,5,
﻿2010-08-30,32.6,27.7,27.3,87,62,0,7.6,4,
﻿2010-08-31,33.0,28.1,27.7,87,56,0,4.6,3,
﻿2010-09-01,34.1,29.0,27.2,66,57,0,7.2,4,
﻿2010-09-02,31.3,25.7,24.9,88,62,16.2,0.7,2,
﻿2010-09-03,27.8,24.8,24.9,98,83,47.4,0,0.5,
﻿2010-09-04,28.0,25.2,25.2,96,81,3.5,0.4,2,
﻿2010-09-05,30.8,25.8,26.6,97,72,4.9,5.1,4,
﻿2010-09-06,32.1,26.8,26.7,89,65,0,11.1,5,
﻿2010-09-07,31.7,28.3,27.6,88,68,TRACE,9.4,6,
﻿2010-09-08,32.4,26.3,27.8,96,66,27.6,7.5,3,
﻿2010-09-09,31.3,25.4,24.9,97,71,22.5,4.7,3,
﻿2010-09-10,31.2,23.9,24.1,97,69,58.8,7.1,4,
﻿2010-09-11,26.4,24.4,24.7,98,87,51.8,0,1,
﻿2010-09-12,28.8,23.8,24.6,99,79,95.9,2.0,2,
﻿2010-09-13,30.1,24.2,24.6,99,78,0.1,10.5,5,
﻿2010-09-14,29.9,26.0,26.2,94,77,1.7,6.6,4,
﻿2010-09-15,31.4,26.0,26.3,96,71,1.7,9.8,6,
﻿2010-09-16,32.3,26.7,26.7,91,68,0,8.6,4,
﻿2010-09-17,31.8,26.8,26.5,85,63,0,11.1,4,
﻿2010-09-18,32.7,27.5,26.9,85,63,0,10.7,4,
﻿2010-09-19,32.8,28.5,27.9,84,65,0,8.9,3,
﻿2010-09-20,30.8,25.0,27.8,95,71,67,0,1,
﻿2010-09-21,26.1,23.1,23.0,99,88,178.8,0,0.4,
﻿2010-09-22,26.5,24.3,24.4,98,84,0.8,0,2,
﻿2010-09-23,28.8,25.3,25.1,91,80,TRACE,1.7,3,
﻿2010-09-24,31.0,26.0,26.0,90,71,0,10.2,5,
﻿2010-09-25,30.3,26.1,26.0,89,74,TRACE,6.2,4,
﻿2010-09-26,30.6,26.0,25.9,89,68,0,8.2,4,
﻿2010-09-27,31.5,26.4,26.0,88,70,0,9.4,5,
﻿2010-09-28,31.9,26.7,26.1,89,65,0,10.9,5,
﻿2010-09-29,31.0,27.2,26.7,85,67,TRACE,7.4,4,
﻿2010-09-30,30.7,26.1,26.2,95,69,4.4,4.5,3,
﻿2010-10-01,30.5,25.8,26.2,90,69,TRACE,9.1,4,
﻿2010-10-02,31.6,26.0,26.0,85,63,0,9.2,4,
﻿2010-10-03,30.7,26.3,25.5,78,64,TRACE,7.4,4,
﻿2010-10-04,26.6,24.2,24.4,73,61,TRACE,1.1,2,
﻿2010-10-05,25.1,22.9,24.0,92,65,2.2,0,1,
﻿2010-10-06,25.4,22.3,23.0,91,73,0.9,0.8,2,
﻿2010-10-07,26.6,24.5,23.8,83,73,TRACE,0.4,2,
﻿2010-10-08,28.3,25.2,24.7,84,70,TRACE,2.3,3,
﻿2010-10-09,27.0,23.9,24.3,94,72,1.4,0.9,2,
﻿2010-10-10,26.1,24.1,24.1,96,80,10.2,0,0.4,
﻿2010-10-11,28.0,25.3,25.1,97,89,3.7,2.5,2,
﻿2010-10-12,30.5,26.1,25.7,93,73,TRACE,8.3,4,
﻿2010-10-13,30.9,25.6,25.1,90,68,0,8.5,4,
﻿2010-10-14,30.8,26.4,25.8,89,71,0,8.2,4,
﻿2010-10-15,27.3,23.5,25.9,97,76,3.9,1.7,2,
﻿2010-10-16,26.6,23.5,24.5,92,72,0.2,3.1,3,
﻿2010-10-17,28.9,24.6,24.7,85,67,TRACE,7.7,4,
﻿2010-10-18,30.4,25.2,25.0,84,55,TRACE,9.5,4,
﻿2010-10-19,28.4,24.2,23.3,68,57,0,6.5,3,
﻿2010-10-20,28.7,24.9,23.4,65,59,0,3.2,3,
﻿2010-10-21,28.2,23.2,23.0,74,60,TRACE,2.0,2,
﻿2010-10-22,25.0,21.5,21.9,81,62,0.2,3.4,1,
﻿2010-10-23,27.8,22.6,21.4,67,55,0,7.3,3,
﻿2010-10-24,26.9,22.7,21.7,73,61,0,5.8,3,
﻿2010-10-25,28.1,22.9,22.3,74,63,0,6.5,3,
﻿2010-10-26,24.3,19.9,23.1,77,69,TRACE,0.3,1,
﻿2010-10-27,22.9,17.6,17.8,72,49,0,8.5,4,
﻿2010-10-28,22.7,15.7,16.6,61,41,0,10.4,3,
﻿2010-10-29,22.6,16.3,16.8,62,41,0,10.3,3,
﻿2010-10-30,23.0,16.3,15.7,57,42,0,10.3,3,
﻿2010-10-31,24.0,16.7,15.3,69,45,0,10.3,3,
﻿2010-11-01,24.6,18.8,17.2,81,45,0,9.4,3,
﻿2010-11-02,24.7,18.5,17.4,78,44,0,9.9,3,
﻿2010-11-03,24.1,18.8,17.6,78,51,0,7.5,2,
﻿2010-11-04,22.0,17.3,19.9,94,57,3.2,0,1,
﻿2010-11-05,18.3,16.8,18.0,98,95,24.3,0,0.8,
﻿2010-11-06,20.6,17.4,18.4,98,82,14.7,0,1,
﻿2010-11-07,25.9,19.8,19.1,89,59,0,8.3,3,
﻿2010-11-08,26.1,19.8,19.8,87,46,0,9.6,3,
﻿2010-11-09,24.5,19.6,17.9,83,46,0,10.0,3,
﻿2010-11-10,23.9,19.2,18.3,85,50,0,6.5,2,
﻿2010-11-11,25.3,18.3,17.2,84,32,0,9.9,3,
﻿2010-11-12,24.5,19.4,17.8,84,48,0,10.3,3,
﻿2010-11-13,25.2,20.4,18.7,82,61,0,6.6,3,
﻿2010-11-14,25.1,21.2,20.1,83,67,TRACE,2.3,2,
﻿2010-11-15,26.7,21.9,21.3,84,66,TRACE,6.6,2,
﻿2010-11-16,24.1,20.3,21.1,84,65,TRACE,6.9,2,
﻿2010-11-17,23.7,18.6,18.4,81,63,0,9.1,2,
﻿2010-11-18,24.6,20.6,19.4,86,62,0,4.2,2,
﻿2010-11-19,24.7,19.9,18.9,89,61,0,7.4,2,
﻿2010-11-20,22.9,19.2,18.6,86,71,0,6.2,2,
﻿2010-11-21,23.8,19.5,18.5,87,70,0,9.3,3,
﻿2010-11-22,25.4,20.3,19.1,89,62,0,7.4,2,
﻿2010-11-23,23.6,19.8,19.0,82,62,TRACE,5.4,2,
﻿2010-11-24,24.0,19.4,18.4,83,64,0,6.2,2,
﻿2010-11-25,23.1,18.1,17.4,84,49,0,9.3,3,
﻿2010-11-26,21.9,17.5,16.8,79,53,0,9.4,3,
﻿2010-11-27,22.1,18.3,17.2,80,62,0,8.2,3,
﻿2010-11-28,23.3,19.4,17.9,84,60,0,9.7,3,
﻿2010-11-29,23.7,19.2,18.0,88,71,0,8.5,2,
﻿2010-11-30,23.9,19.6,18.6,88,67,0,8.4,2,
﻿2010-12-01,23.6,18.6,17.6,81,65,0,4.6,2,
﻿2010-12-02,24.3,19.0,17.8,89,52,0,9.4,2,
﻿2010-12-03,23.7,18.5,16.4,74,51,0,9.4,2,
﻿2010-12-04,22.2,19.0,16.8,81,52,0,1.7,2,
﻿2010-12-05,24.8,19.1,17.3,84,57,0,9.2,3,
﻿2010-12-06,26.8,21.2,18.9,80,46,0,9.4,2,
﻿2010-12-07,21.9,16.6,15.0,66,42,0,5.1,2,
﻿2010-12-08,20.1,14.3,12.8,46,21,0,9.6,2,
﻿2010-12-09,19.8,15.0,12.2,72,37,0,9.4,2,
﻿2010-12-10,21.7,17.6,15.4,79,66,0,4.3,2,
﻿2010-12-11,21.1,19.4,18.7,79,64,0,0.2,1,
﻿2010-12-12,20.8,18.9,18.6,88,81,TRACE,0,0.5,
﻿2010-12-13,23.6,20.6,19.5,94,85,TRACE,0.9,2,
﻿2010-12-14,24.7,20.1,19.3,97,73,TRACE,1.6,1,
﻿2010-12-15,20.0,11.2,14.7,97,85,12.9,0,0.5,
﻿2010-12-16,11.2,7.5,12.0,95,49,5.3,0,0.9,
﻿2010-12-17,14.6,5.8,7.3,50,28,0,9.5,2,
﻿2010-12-18,17.1,10.7,8.9,77,46,0,6.0,2,
﻿2010-12-19,20.9,15.9,14.0,80,67,0,6.7,2,
﻿2010-12-20,22.4,17.5,15.3,87,52,0,5.2,2,
﻿2010-12-21,23.6,19.2,17.0,80,56,0,4.7,1,
﻿2010-12-22,22.4,17.4,15.7,82,46,0,9.1,2,
﻿2010-12-23,21.0,15.9,14.2,82,53,0,9.4,2,
﻿2010-12-24,20.2,17.4,15.5,84,66,0,3.6,1,
﻿2010-12-25,18.6,11.5,12.3,82,69,TRACE,0.2,0.9,
﻿2010-12-26,15.5,9.8,9.8,75,33,0.2,9.3,2,
﻿2010-12-27,16.9,10.2,9.0,67,46,0,9.4,2,
﻿2010-12-28,19.6,12.2,10.2,70,33,0,9.5,2,
﻿2010-12-29,20.5,14.6,11.9,83,53,0,9.5,3,
﻿2010-12-30,21.0,15.6,13.3,85,39,0,9.4,2,
﻿2010-12-31,18.7,13.2,11.3,47,29,0,9.5,2,
﻿2011-01-01,17.2,12.7,10.3,71,47,0,9.5,2,
﻿2011-01-02,16.3,14.1,12.3,72,56,0,0.1,1,
﻿2011-01-03,15.5,12.6,13.9,79,66,TRACE,0,0.6,
﻿2011-01-04,14.6,12.1,12.8,90,76,1.2,0.2,0.8,
﻿2011-01-05,17.9,13.9,13.6,82,71,0,1.1,2,
﻿2011-01-06,16.4,11.3,12.5,80,58,TRACE,4.7,2,
﻿2011-01-07,13.6,9.5,9.5,69,55,0,3.3,1,
﻿2011-01-08,15.6,9.5,8.9,73,57,0,7.6,2,
﻿2011-01-09,18.0,12.4,10.3,65,46,0,9.2,2,
﻿2011-01-10,15.9,10.9,10.8,62,46,0,8.2,2,
﻿2011-01-11,13.2,8.8,10.3,74,52,TRACE,0,0.9,
﻿2011-01-12,10.4,7.2,8.9,96,81,4.2,0,0.7,
﻿2011-01-13,15.4,10.1,11.0,87,67,TRACE,4.6,2,
﻿2011-01-14,19.4,13.7,11.5,81,60,0,7.1,2,
﻿2011-01-15,16.7,10.2,9.8,76,45,0,9.6,2,
﻿2011-01-16,13.6,9.4,9.6,70,50,0,4.9,2,
﻿2011-01-17,14.6,8.9,8.3,75,47,0,6.7,2,
﻿2011-01-18,17.1,12.4,10.0,82,58,0,6.3,3,
﻿2011-01-19,18.4,13.3,11.8,85,62,0,6.0,2,
﻿2011-01-20,18.7,14.5,13.9,89,57,0,1.7,1,
﻿2011-01-21,17.1,10.7,10.8,68,51,0,10.0,3,
﻿2011-01-22,14.8,12.1,10.6,75,64,0,1.3,1,
﻿2011-01-23,17.3,13.1,11.4,80,57,0,9.1,2,
﻿2011-01-24,16.4,12.3,11.3,73,55,0,2.4,2,
﻿2011-01-25,17.3,12.6,11.8,81,59,0,7.9,2,
﻿2011-01-26,18.8,12.2,11.0,84,57,0,9.6,2,
﻿2011-01-27,19.0,14.1,12.6,85,62,0,6.3,2,
﻿2011-01-28,17.3,13.2,13.5,86,56,0,1.6,1,
﻿2011-01-29,15.7,10.8,10.6,58,42,0,6.8,3,
﻿2011-01-30,15.3,9.0,9.3,59,44,0,3.3,2,
﻿2011-01-31,16.5,10.9,11.0,78,48,TRACE,9.5,3,
﻿2011-02-01,17.0,11.9,11.0,80,54,0,5.5,2,
﻿2011-02-02,18.6,12.3,10.8,79,47,0,9.3,2,
﻿2011-02-03,18.6,13.2,11.9,83,62,0,9.8,3,
﻿2011-02-04,20.9,13.5,11.5,85,58,0,9.8,3,
﻿2011-02-05,21.7,14.6,12.1,86,49,0,10.1,3,
﻿2011-02-06,21.8,14.8,12.4,76,48,0,7.8,3,
﻿2011-02-07,22.2,16.9,13.9,84,45,0,6.1,3,
﻿2011-02-08,23.9,17.2,15.1,91,60,0,8.6,3,
﻿2011-02-09,23.6,16.6,15.9,94,70,0,6.5,3,
﻿2011-02-10,21.1,15.8,15.2,88,65,0,9.2,3,
﻿2011-02-11,18.1,14.7,15.3,92,61,TRACE,0,0.5,
﻿2011-02-12,16.0,13.7,13.4,76,63,0,1.6,2,
﻿2011-02-13,14.1,10.3,10.8,97,70,17.0,0,0.2,
﻿2011-02-14,12.0,8.6,9.6,88,60,0.6,0,1,
﻿2011-02-15,11.7,10.6,11.1,95,73,3.2,0,0.6,
﻿2011-02-16,14.7,11.4,11.9,95,89,TRACE,0,0.8,
﻿2011-02-17,18.0,14.0,14.3,98,88,TRACE,0,1,
﻿2011-02-18,15.8,13.8,14.2,95,86,TRACE,0,0.7,
﻿2011-02-19,13.9,12.2,12.8,94,85,2.0,0,0.4,
﻿2011-02-20,15.6,12.2,12.7,94,70,0.9,0,1,
﻿2011-02-21,16.8,13.8,13.9,93,73,TRACE,0,1,
﻿2011-02-22,17.7,14.3,13.7,81,41,0,1.1,2,
﻿2011-02-23,20.6,15.3,13.7,82,56,0,4.0,3,
﻿2011-02-24,22.6,16.0,14.2,89,65,0,6.2,3,
﻿2011-02-25,22.4,17.0,15.7,88,66,0,9.3,4,
﻿2011-02-26,22.6,16.5,16.4,87,56,0,4.1,3,
﻿2011-02-27,24.5,18.3,17.0,91,62,TRACE,7.9,4,
﻿2011-02-28,26.9,17.3,15.9,94,50,0,10.8,5,
﻿2011-03-01,24.9,19.1,18.2,89,70,TRACE,3.4,2,
﻿2011-03-02,21.1,17.1,16.0,89,56,TRACE,4.7,2,
﻿2011-03-03,21.9,15.3,14.8,90,63,0.1,7.5,3,
﻿2011-03-04,20.1,15.0,15.0,75,59,0,7.0,3,
﻿2011-03-05,18.0,15.1,14.0,77,63,0,3.4,2,
﻿2011-03-06,22.4,17.3,16.6,93,68,0.1,1.8,3,
﻿2011-03-07,23.9,15.8,17.3,94,45,0.5,9.0,4,
﻿2011-03-08,17.9,13.1,13.3,94,61,2.3,0.9,2,
﻿2011-03-09,17.4,12.5,12.2,94,52,2.4,0.2,1,
﻿2011-03-10,19.0,15.0,15.0,78,51,0.1,0.4,2,
﻿2011-03-11,20.6,15.9,15.8,81,62,0,1.2,2,
﻿2011-03-12,23.2,16.9,15.7,87,64,0,8.9,3,
﻿2011-03-13,25.3,17.2,15.7,91,59,0,10.3,4,
﻿2011-03-14,26.5,19.8,18.5,90,59,0,7.7,3,
﻿2011-03-15,22.5,14.9,15.0,94,58,TRACE,0.6,1,
﻿2011-03-16,20.0,12.9,12.7,60,43,TRACE,4.5,3,
﻿2011-03-17,18.1,14.5,13.8,71,44,0.7,0,1,
﻿2011-03-18,16.6,14.2,13.2,96,59,2.2,0,0.8,
﻿2011-03-19,17.9,14.9,14.7,98,91,11.1,0,1,
﻿2011-03-20,22.2,17.6,16.9,99,91,TRACE,0.1,2,
﻿2011-03-21,27.4,20.5,18.8,99,74,0,10.0,5,
﻿2011-03-22,23.3,16.1,16.5,94,66,TRACE,3.2,1,
﻿2011-03-23,18.3,14.4,15.2,81,65,0,0.1,2,
﻿2011-03-24,19.7,14.9,15.3,82,59,TRACE,3.1,2,
﻿2011-03-25,21.6,14.6,14.8,68,45,0,5.1,3,
﻿2011-03-26,21.8,16.3,15.7,71,47,0,4.5,3,
﻿2011-03-27,16.9,13.6,13.7,81,60,0.8,0,0.9,
﻿2011-03-28,21.0,14.1,13.6,70,42,TRACE,3.7,3,
﻿2011-03-29,20.8,15.2,13.6,64,42,0,1.7,2,
﻿2011-03-30,21.0,16.7,15.5,70,34,0.2,0.9,2,
﻿2011-03-31,22.4,16.4,14.9,79,25,TRACE,4.7,3,
﻿2011-04-01,26.0,16.9,14.9,87,50,0,11.2,5,
﻿2011-04-02,27.4,19.0,16.9,89,51,0,10.7,5,
﻿2011-04-03,26.7,19.4,17.4,87,55,TRACE,9.3,4,
﻿2011-04-04,21.9,18.4,17.9,89,76,TRACE,0,0.7,
﻿2011-04-05,20.5,17.7,17.5,90,63,TRACE,2.5,3,
﻿2011-04-06,23.7,17.4,17.3,85,44,0,6.0,3,
﻿2011-04-07,27.0,18.9,17.7,90,55,0,10.6,4,
﻿2011-04-08,28.4,19.6,18.1,92,46,0,10.2,4,
﻿2011-04-09,27.1,20.2,19.2,89,60,TRACE,6.5,4,
﻿2011-04-10,29.7,20.6,19.1,93,53,TRACE,9.2,5,
﻿2011-04-11,29.1,20.6,18.9,92,58,TRACE,11.2,5,
﻿2011-04-12,25.8,20.5,20.0,82,59,0,6.6,4,
﻿2011-04-13,28.5,20.2,19.5,80,45,TRACE,5.7,4,
﻿2011-04-14,29.6,21.0,18.9,86,59,0,9.2,4,
﻿2011-04-15,29.4,22.0,20.3,89,58,0,6.2,4,
﻿2011-04-16,28.2,22.7,20.8,91,65,0,5.4,4,
﻿2011-04-17,28.1,22.9,23.4,97,78,26.7,0.9,1,
﻿2011-04-18,27.0,21.7,20.7,97,65,TRACE,1.9,2,
﻿2011-04-19,27.5,21.3,19.3,80,48,0,9.0,4,
﻿2011-04-20,24.6,20.5,19.8,84,63,0,3.6,2,
﻿2011-04-21,27.1,21.0,20.0,89,67,TRACE,8.2,4,
﻿2011-04-22,28.2,21.7,20.6,92,61,0.2,6.0,4,
﻿2011-04-23,23.2,19.7,19.0,95,75,2.3,0,0.8,
﻿2011-04-24,28.4,19.7,17.4,77,33,0,11.0,5,
﻿2011-04-25,28.9,20.9,18.3,79,48,0,10.9,5,
﻿2011-04-26,28.0,21.7,19.6,86,40,0,10.9,5,
﻿2011-04-27,29.1,23.4,21.5,86,65,0,8.2,4,
﻿2011-04-28,27.6,23.6,22.9,92,76,0.4,0.1,2,
﻿2011-04-29,23.9,22.5,22.1,97,88,6.3,0,1,
﻿2011-04-30,27.1,23.2,22.3,96,69,0.1,0.4,3,
﻿2011-05-01,28.4,24.1,23.0,93,75,TRACE,1.1,3,
﻿2011-05-02,29.8,25.1,23.9,91,73,TRACE,3.9,5,
﻿2011-05-03,30.7,25.9,24.3,87,68,TRACE,3.8,5,
﻿2011-05-04,26.7,23.1,23.4,93,77,0.7,2.4,4,
﻿2011-05-05,24.8,22.5,22.5,94,85,TRACE,0.2,3,
﻿2011-05-06,30.2,23.8,23.1,94,70,TRACE,4.2,4,
﻿2011-05-07,31.3,25.4,24.1,88,66,TRACE,6.5,5,
﻿2011-05-08,29.5,25.5,24.2,90,71,0,7.2,5,
﻿2011-05-09,30.5,25.3,24.0,92,73,0,7.9,5,
﻿2011-05-10,32.9,26.2,24.4,88,56,TRACE,7.6,5,
﻿2011-05-11,33.0,27.5,26.4,88,66,0,6.9,5,
﻿2011-05-12,32.5,27.7,26.2,88,67,0.2,5.7,5,
﻿2011-05-13,28.8,24.8,24.2,96,79,33.5,0.6,2,
﻿2011-05-14,28.1,23.4,22.9,98,82,14.5,1.3,3,
﻿2011-05-15,25.1,23.6,23.4,97,89,2.9,0,2,
﻿2011-05-16,28.7,23.5,23.7,96,80,7.5,2.1,3,
﻿2011-05-17,24.7,22.4,22.4,92,82,0.3,0.1,1,
﻿2011-05-18,28.9,22.1,21.5,88,45,TRACE,8.9,6,
﻿2011-05-19,29.6,23.6,22.7,88,68,0,10.1,5,
﻿2011-05-20,30.6,24.6,23.6,91,67,0,10.4,5,
﻿2011-05-21,29.6,24.6,24.6,98,77,42.8,1.7,4,
﻿2011-05-22,26.8,23.2,22.5,99,85,69.8,0,0.6,
﻿2011-05-23,26.4,23.2,22.5,99,74,9.3,1.0,3,
﻿2011-05-24,24.7,19.8,19.8,96,71,4.9,0,2,
﻿2011-05-25,24.7,21.0,22.0,93,75,0.3,0.1,2,
﻿2011-05-26,29.6,22.7,22.7,76,52,0,8.8,5,
﻿2011-05-27,30.0,24.2,23.1,81,57,0,6.1,4,
﻿2011-05-28,30.2,24.5,23.5,88,50,0,11.0,4,
﻿2011-05-29,29.4,25.3,23.7,84,70,0,9.0,4,
﻿2011-05-30,29.7,23.7,22.8,83,48,0,10.0,5,
﻿2011-05-31,32.5,23.3,22.6,84,43,0,11.9,5,
﻿2011-06-01,31.3,25.6,24.6,84,55,0,10.8,4,
﻿2011-06-02,31.5,26.1,24.9,87,70,0,6.3,3,
﻿2011-06-03,31.0,26.7,25.3,84,62,0,7.9,4,
﻿2011-06-04,31.6,27.1,25.7,84,64,0,4.7,4,
﻿2011-06-05,32.6,27.8,26.5,83,68,TRACE,6.4,4,
﻿2011-06-06,31.3,28.2,26.7,82,68,Trace,4.6,4,
﻿2011-06-07,31.8,28.5,26.7,80,68,TRACE,8.0,6,
﻿2011-06-08,32.2,28.2,26.7,86,69,trace,6.3,6,
﻿2011-06-09,34.5,26.1,25.6,94,58,2.8,6.1,5,
﻿2011-06-10,33.4,27.1,25.9,84,58,0,9.7,5,
﻿2011-06-11,32.2,27.0,26.0,95,67,11.6,4.2,4,
﻿2011-06-12,29.5,24.9,24.6,98,76,28.4,2.5,3,
﻿2011-06-13,31.7,26.7,26.4,90,74,5.9,4.5,4,
